"date" "interval" "steps"
"13249" "2012-11-04" 1805 59
"13307" "2012-11-04" 1810 75
"13361" "2012-11-04" 1815 86
"13425" "2012-11-04" 1820 60
"13485" "2012-11-04" 1825 68
"13543" "2012-11-04" 1830 78
"13608" "2012-11-04" 1835 75
"13690" "2012-11-04" 1840 86
"13744" "2012-11-04" 1845 100
"13798" "2012-11-04" 1850 87
"13890" "2012-11-04" 1855 86
"13921" "2012-11-04" 1900 85
"14020" "2012-11-04" 1905 78
"14061" "2012-11-04" 1910 59
"14105" "2012-11-04" 1915 54
"14158" "2012-11-04" 1920 37
"14270" "2012-11-04" 1925 21
"14323" "2012-11-04" 1930 28
"14376" "2012-11-04" 1935 41
"14399" "2012-11-04" 1940 31
"14461" "2012-11-04" 1945 26
"14564" "2012-11-04" 1950 46
"14610" "2012-11-04" 1955 34
"14645" "2012-11-04" 2000 20
"14733" "2012-11-04" 2005 20
"14789" "2012-11-04" 2010 20
"14868" "2012-11-04" 2015 34
"14901" "2012-11-04" 2020 27
"14955" "2012-11-04" 2025 22
"15023" "2012-11-04" 2030 28
"15077" "2012-11-04" 2035 22
"15142" "2012-11-04" 2040 20
"15196" "2012-11-04" 2045 22
"15267" "2012-11-04" 2050 33
"15325" "2012-11-04" 2055 21
"15389" "2012-11-04" 2100 16
"15447" "2012-11-04" 2105 18
"15503" "2012-11-04" 2110 24
"15581" "2012-11-04" 2115 20
"15629" "2012-11-04" 2120 13
"15693" "2012-11-04" 2125 9
"15752" "2012-11-04" 2130 15
"15815" "2012-11-04" 2135 17
"15881" "2012-11-04" 2140 9
"15925" "2012-11-04" 2145 8
"15983" "2012-11-04" 2150 9
"16074" "2012-11-04" 2155 3
"16118" "2012-11-04" 2200 2
"16185" "2012-11-04" 2205 4
"16238" "2012-11-04" 2210 5
"16297" "2012-11-04" 2215 9
"16404" "2012-11-04" 2220 8
"16431" "2012-11-04" 2225 9
"16487" "2012-11-04" 2230 10
"16545" "2012-11-04" 2235 3
"16601" "2012-11-04" 2240 1
"16678" "2012-11-04" 2245 1
"16716" "2012-11-04" 2250 2
"16776" "2012-11-04" 2255 5
"16856" "2012-11-04" 2300 4
"16911" "2012-11-04" 2305 3
"16992" "2012-11-04" 2310 0
"17033" "2012-11-04" 2315 1
"17091" "2012-11-04" 2320 1
"17158" "2012-11-04" 2325 2
"17229" "2012-11-04" 2330 3
"17283" "2012-11-04" 2335 5
"17365" "2012-11-04" 2340 4
"17433" "2012-11-04" 2345 1
"17475" "2012-11-04" 2350 1
"17529" "2012-11-04" 2355 2
"60" "2012-11-05" 0 0
"108" "2012-11-05" 5 0
"161" "2012-11-05" 10 0
"215" "2012-11-05" 15 0
"246" "2012-11-05" 20 0
"326" "2012-11-05" 25 0
"383" "2012-11-05" 30 0
"464" "2012-11-05" 35 0
"506" "2012-11-05" 40 0
"603" "2012-11-05" 45 0
"656" "2012-11-05" 50 0
"721" "2012-11-05" 55 0
"739" "2012-11-05" 100 0
"854" "2012-11-05" 105 0
"906" "2012-11-05" 110 0
"974" "2012-11-05" 115 0
"1026" "2012-11-05" 120 0
"1083" "2012-11-05" 125 0
"1136" "2012-11-05" 130 0
"1192" "2012-11-05" 135 0
"1260" "2012-11-05" 140 0
"1326" "2012-11-05" 145 0
"1389" "2012-11-05" 150 0
"1424" "2012-11-05" 155 0
"1493" "2012-11-05" 200 0
"1585" "2012-11-05" 205 0
"1642" "2012-11-05" 210 0
"1700" "2012-11-05" 215 0
"1766" "2012-11-05" 220 0
"1794" "2012-11-05" 225 0
"1865" "2012-11-05" 230 0
"1944" "2012-11-05" 235 0
"1998" "2012-11-05" 240 0
"2056" "2012-11-05" 245 0
"2119" "2012-11-05" 250 0
"2164" "2012-11-05" 255 0
"2249" "2012-11-05" 300 0
"2312" "2012-11-05" 305 0
"2368" "2012-11-05" 310 0
"2432" "2012-11-05" 315 0
"2500" "2012-11-05" 320 0
"2558" "2012-11-05" 325 0
"2612" "2012-11-05" 330 0
"2673" "2012-11-05" 335 0
"2737" "2012-11-05" 340 0
"2777" "2012-11-05" 345 0
"2818" "2012-11-05" 350 0
"2882" "2012-11-05" 355 0
"2988" "2012-11-05" 400 0
"3046" "2012-11-05" 405 0
"3072" "2012-11-05" 410 0
"3140" "2012-11-05" 415 0
"3173" "2012-11-05" 420 0
"3235" "2012-11-05" 425 0
"3334" "2012-11-05" 430 0
"3387" "2012-11-05" 435 0
"3444" "2012-11-05" 440 0
"3512" "2012-11-05" 445 0
"3585" "2012-11-05" 450 0
"3647" "2012-11-05" 455 0
"3666" "2012-11-05" 500 0
"3748" "2012-11-05" 505 0
"3840" "2012-11-05" 510 0
"3897" "2012-11-05" 515 0
"3956" "2012-11-05" 520 0
"4018" "2012-11-05" 525 0
"4080" "2012-11-05" 530 0
"4120" "2012-11-05" 535 0
"4188" "2012-11-05" 540 0
"4270" "2012-11-05" 545 0
"4323" "2012-11-05" 550 0
"4384" "2012-11-05" 555 0
"4444" "2012-11-05" 600 0
"4498" "2012-11-05" 605 0
"4571" "2012-11-05" 610 0
"4625" "2012-11-05" 615 0
"4683" "2012-11-05" 620 0
"4750" "2012-11-05" 625 0
"4812" "2012-11-05" 630 0
"4866" "2012-11-05" 635 0
"4923" "2012-11-05" 640 0
"4967" "2012-11-05" 645 0
"5048" "2012-11-05" 650 0
"5106" "2012-11-05" 655 0
"5146" "2012-11-05" 700 0
"5226" "2012-11-05" 705 0
"5258" "2012-11-05" 710 0
"5367" "2012-11-05" 715 111
"5409" "2012-11-05" 720 44
"5449" "2012-11-05" 725 7
"5547" "2012-11-05" 730 0
"5585" "2012-11-05" 735 0
"5653" "2012-11-05" 740 7
"5711" "2012-11-05" 745 25
"5789" "2012-11-05" 750 37
"5846" "2012-11-05" 755 24
"5886" "2012-11-05" 800 0
"5955" "2012-11-05" 805 36
"6019" "2012-11-05" 810 19
"6083" "2012-11-05" 815 7
"6149" "2012-11-05" 820 183
"6216" "2012-11-05" 825 42
"6243" "2012-11-05" 830 114
"6339" "2012-11-05" 835 131
"6366" "2012-11-05" 840 51
"6434" "2012-11-05" 845 82
"6519" "2012-11-05" 850 127
"6573" "2012-11-05" 855 80
"6601" "2012-11-05" 900 363
"6706" "2012-11-05" 905 625
"6764" "2012-11-05" 910 682
"6832" "2012-11-05" 915 706
"6876" "2012-11-05" 920 602
"6919" "2012-11-05" 925 785
"6985" "2012-11-05" 930 754
"7039" "2012-11-05" 935 638
"7094" "2012-11-05" 940 112
"7198" "2012-11-05" 945 606
"7236" "2012-11-05" 950 508
"7289" "2012-11-05" 955 101
"7356" "2012-11-05" 1000 0
"7411" "2012-11-05" 1005 0
"7502" "2012-11-05" 1010 0
"7534" "2012-11-05" 1015 0
"7624" "2012-11-05" 1020 168
"7681" "2012-11-05" 1025 0
"7712" "2012-11-05" 1030 0
"7766" "2012-11-05" 1035 0
"7838" "2012-11-05" 1040 0
"7905" "2012-11-05" 1045 0
"7971" "2012-11-05" 1050 0
"8041" "2012-11-05" 1055 0
"8072" "2012-11-05" 1100 0
"8120" "2012-11-05" 1105 0
"8208" "2012-11-05" 1110 0
"8295" "2012-11-05" 1115 0
"8344" "2012-11-05" 1120 0
"8397" "2012-11-05" 1125 0
"8451" "2012-11-05" 1130 0
"8499" "2012-11-05" 1135 0
"8542" "2012-11-05" 1140 0
"8657" "2012-11-05" 1145 0
"8714" "2012-11-05" 1150 0
"8754" "2012-11-05" 1155 0
"8821" "2012-11-05" 1200 0
"8878" "2012-11-05" 1205 145
"8957" "2012-11-05" 1210 64
"9016" "2012-11-05" 1215 51
"9085" "2012-11-05" 1220 38
"9137" "2012-11-05" 1225 14
"9177" "2012-11-05" 1230 69
"9233" "2012-11-05" 1235 0
"9331" "2012-11-05" 1240 0
"9385" "2012-11-05" 1245 50
"9438" "2012-11-05" 1250 12
"9514" "2012-11-05" 1255 0
"9561" "2012-11-05" 1300 0
"9592" "2012-11-05" 1305 0
"9690" "2012-11-05" 1310 0
"9742" "2012-11-05" 1315 0
"9819" "2012-11-05" 1320 0
"9879" "2012-11-05" 1325 0
"9940" "2012-11-05" 1330 0
"9986" "2012-11-05" 1335 0
"10027" "2012-11-05" 1340 0
"10096" "2012-11-05" 1345 0
"10185" "2012-11-05" 1350 0
"10240" "2012-11-05" 1355 0
"10266" "2012-11-05" 1400 0
"10344" "2012-11-05" 1405 0
"10426" "2012-11-05" 1410 0
"10485" "2012-11-05" 1415 0
"10538" "2012-11-05" 1420 0
"10589" "2012-11-05" 1425 0
"10634" "2012-11-05" 1430 0
"10715" "2012-11-05" 1435 0
"10774" "2012-11-05" 1440 0
"10843" "2012-11-05" 1445 0
"10884" "2012-11-05" 1450 0
"10966" "2012-11-05" 1455 0
"11020" "2012-11-05" 1500 0
"11091" "2012-11-05" 1505 0
"11150" "2012-11-05" 1510 0
"11219" "2012-11-05" 1515 0
"11267" "2012-11-05" 1520 0
"11320" "2012-11-05" 1525 0
"11399" "2012-11-05" 1530 0
"11457" "2012-11-05" 1535 0
"11502" "2012-11-05" 1540 0
"11579" "2012-11-05" 1545 0
"11639" "2012-11-05" 1550 0
"11679" "2012-11-05" 1555 0
"11732" "2012-11-05" 1600 27
"11801" "2012-11-05" 1605 27
"11894" "2012-11-05" 1610 0
"11950" "2012-11-05" 1615 0
"12016" "2012-11-05" 1620 0
"12062" "2012-11-05" 1625 22
"12129" "2012-11-05" 1630 0
"12190" "2012-11-05" 1635 0
"12258" "2012-11-05" 1640 0
"12321" "2012-11-05" 1645 16
"12361" "2012-11-05" 1650 19
"12403" "2012-11-05" 1655 0
"12459" "2012-11-05" 1700 30
"12551" "2012-11-05" 1705 57
"12597" "2012-11-05" 1710 76
"12664" "2012-11-05" 1715 204
"12718" "2012-11-05" 1720 128
"12773" "2012-11-05" 1725 109
"12844" "2012-11-05" 1730 170
"12922" "2012-11-05" 1735 84
"12978" "2012-11-05" 1740 12
"13035" "2012-11-05" 1745 10
"13103" "2012-11-05" 1750 85
"13143" "2012-11-05" 1755 0
"13188" "2012-11-05" 1800 0
"13288" "2012-11-05" 1805 0
"13336" "2012-11-05" 1810 63
"13392" "2012-11-05" 1815 0
"13446" "2012-11-05" 1820 41
"13523" "2012-11-05" 1825 20
"13546" "2012-11-05" 1830 84
"13604" "2012-11-05" 1835 69
"13724" "2012-11-05" 1840 31
"13763" "2012-11-05" 1845 69
"13803" "2012-11-05" 1850 55
"13858" "2012-11-05" 1855 0
"13925" "2012-11-05" 1900 39
"14014" "2012-11-05" 1905 0
"14067" "2012-11-05" 1910 0
"14147" "2012-11-05" 1915 46
"14187" "2012-11-05" 1920 0
"14269" "2012-11-05" 1925 9
"14314" "2012-11-05" 1930 0
"14378" "2012-11-05" 1935 146
"14450" "2012-11-05" 1940 0
"14491" "2012-11-05" 1945 0
"14558" "2012-11-05" 1950 0
"14601" "2012-11-05" 1955 0
"14695" "2012-11-05" 2000 0
"14760" "2012-11-05" 2005 0
"14784" "2012-11-05" 2010 0
"14883" "2012-11-05" 2015 0
"14930" "2012-11-05" 2020 0
"14984" "2012-11-05" 2025 0
"15026" "2012-11-05" 2030 0
"15094" "2012-11-05" 2035 0
"15174" "2012-11-05" 2040 0
"15230" "2012-11-05" 2045 0
"15284" "2012-11-05" 2050 33
"15338" "2012-11-05" 2055 66
"15431" "2012-11-05" 2100 0
"15477" "2012-11-05" 2105 0
"15505" "2012-11-05" 2110 66
"15564" "2012-11-05" 2115 55
"15641" "2012-11-05" 2120 70
"15731" "2012-11-05" 2125 102
"15780" "2012-11-05" 2130 79
"15835" "2012-11-05" 2135 0
"15898" "2012-11-05" 2140 0
"15933" "2012-11-05" 2145 0
"15998" "2012-11-05" 2150 0
"16051" "2012-11-05" 2155 0
"16165" "2012-11-05" 2200 0
"16219" "2012-11-05" 2205 0
"16281" "2012-11-05" 2210 0
"16343" "2012-11-05" 2215 0
"16358" "2012-11-05" 2220 0
"16436" "2012-11-05" 2225 0
"16527" "2012-11-05" 2230 0
"16589" "2012-11-05" 2235 0
"16638" "2012-11-05" 2240 0
"16683" "2012-11-05" 2245 0
"16737" "2012-11-05" 2250 0
"16793" "2012-11-05" 2255 0
"16890" "2012-11-05" 2300 0
"16931" "2012-11-05" 2305 0
"17013" "2012-11-05" 2310 0
"17076" "2012-11-05" 2315 0
"17121" "2012-11-05" 2320 0
"17190" "2012-11-05" 2325 0
"17247" "2012-11-05" 2330 0
"17275" "2012-11-05" 2335 0
"17367" "2012-11-05" 2340 0
"17398" "2012-11-05" 2345 0
"17464" "2012-11-05" 2350 0
"17534" "2012-11-05" 2355 0
"4" "2012-11-06" 0 0
"71" "2012-11-06" 5 0
"138" "2012-11-06" 10 0
"207" "2012-11-06" 15 0
"290" "2012-11-06" 20 0
"331" "2012-11-06" 25 0
"388" "2012-11-06" 30 0
"455" "2012-11-06" 35 0
"510" "2012-11-06" 40 0
"567" "2012-11-06" 45 0
"634" "2012-11-06" 50 0
"719" "2012-11-06" 55 0
"760" "2012-11-06" 100 0
"814" "2012-11-06" 105 0
"910" "2012-11-06" 110 0
"950" "2012-11-06" 115 0
"1035" "2012-11-06" 120 0
"1090" "2012-11-06" 125 0
"1130" "2012-11-06" 130 0
"1184" "2012-11-06" 135 0
"1275" "2012-11-06" 140 0
"1306" "2012-11-06" 145 0
"1402" "2012-11-06" 150 0
"1459" "2012-11-06" 155 0
"1481" "2012-11-06" 200 0
"1568" "2012-11-06" 205 0
"1623" "2012-11-06" 210 0
"1692" "2012-11-06" 215 0
"1759" "2012-11-06" 220 0
"1813" "2012-11-06" 225 0
"1884" "2012-11-06" 230 0
"1947" "2012-11-06" 235 0
"2002" "2012-11-06" 240 0
"2034" "2012-11-06" 245 0
"2115" "2012-11-06" 250 0
"2188" "2012-11-06" 255 0
"2251" "2012-11-06" 300 0
"2278" "2012-11-06" 305 0
"2334" "2012-11-06" 310 0
"2418" "2012-11-06" 315 0
"2458" "2012-11-06" 320 0
"2552" "2012-11-06" 325 0
"2593" "2012-11-06" 330 0
"2648" "2012-11-06" 335 0
"2743" "2012-11-06" 340 0
"2801" "2012-11-06" 345 0
"2841" "2012-11-06" 350 0
"2909" "2012-11-06" 355 0
"2989" "2012-11-06" 400 0
"3025" "2012-11-06" 405 0
"3091" "2012-11-06" 410 0
"3144" "2012-11-06" 415 0
"3185" "2012-11-06" 420 0
"3266" "2012-11-06" 425 0
"3352" "2012-11-06" 430 0
"3395" "2012-11-06" 435 0
"3462" "2012-11-06" 440 0
"3516" "2012-11-06" 445 0
"3597" "2012-11-06" 450 0
"3641" "2012-11-06" 455 0
"3710" "2012-11-06" 500 0
"3774" "2012-11-06" 505 0
"3843" "2012-11-06" 510 0
"3901" "2012-11-06" 515 0
"3946" "2012-11-06" 520 0
"4025" "2012-11-06" 525 0
"4086" "2012-11-06" 530 0
"4143" "2012-11-06" 535 0
"4180" "2012-11-06" 540 0
"4248" "2012-11-06" 545 0
"4316" "2012-11-06" 550 0
"4357" "2012-11-06" 555 0
"4394" "2012-11-06" 600 0
"4493" "2012-11-06" 605 0
"4563" "2012-11-06" 610 0
"4605" "2012-11-06" 615 0
"4673" "2012-11-06" 620 21
"4727" "2012-11-06" 625 48
"4759" "2012-11-06" 630 0
"4835" "2012-11-06" 635 15
"4888" "2012-11-06" 640 24
"4993" "2012-11-06" 645 37
"5052" "2012-11-06" 650 190
"5099" "2012-11-06" 655 14
"5178" "2012-11-06" 700 404
"5240" "2012-11-06" 705 123
"5295" "2012-11-06" 710 0
"5357" "2012-11-06" 715 0
"5399" "2012-11-06" 720 0
"5468" "2012-11-06" 725 0
"5536" "2012-11-06" 730 23
"5589" "2012-11-06" 735 0
"5644" "2012-11-06" 740 17
"5713" "2012-11-06" 745 511
"5787" "2012-11-06" 750 630
"5855" "2012-11-06" 755 372
"5892" "2012-11-06" 800 32
"5972" "2012-11-06" 805 68
"6013" "2012-11-06" 810 119
"6097" "2012-11-06" 815 0
"6153" "2012-11-06" 820 0
"6202" "2012-11-06" 825 0
"6262" "2012-11-06" 830 12
"6317" "2012-11-06" 835 0
"6396" "2012-11-06" 840 49
"6437" "2012-11-06" 845 37
"6482" "2012-11-06" 850 0
"6574" "2012-11-06" 855 195
"6620" "2012-11-06" 900 433
"6674" "2012-11-06" 905 165
"6753" "2012-11-06" 910 0
"6808" "2012-11-06" 915 0
"6888" "2012-11-06" 920 0
"6933" "2012-11-06" 925 0
"6991" "2012-11-06" 930 0
"7045" "2012-11-06" 935 0
"7113" "2012-11-06" 940 0
"7194" "2012-11-06" 945 0
"7203" "2012-11-06" 950 9
"7266" "2012-11-06" 955 0
"7321" "2012-11-06" 1000 0
"7442" "2012-11-06" 1005 0
"7496" "2012-11-06" 1010 238
"7541" "2012-11-06" 1015 24
"7584" "2012-11-06" 1020 149
"7637" "2012-11-06" 1025 135
"7706" "2012-11-06" 1030 0
"7773" "2012-11-06" 1035 0
"7866" "2012-11-06" 1040 0
"7912" "2012-11-06" 1045 0
"7943" "2012-11-06" 1050 0
"8021" "2012-11-06" 1055 0
"8062" "2012-11-06" 1100 0
"8156" "2012-11-06" 1105 0
"8213" "2012-11-06" 1110 6
"8287" "2012-11-06" 1115 11
"8338" "2012-11-06" 1120 0
"8391" "2012-11-06" 1125 0
"8437" "2012-11-06" 1130 0
"8513" "2012-11-06" 1135 0
"8554" "2012-11-06" 1140 18
"8660" "2012-11-06" 1145 0
"8708" "2012-11-06" 1150 0
"8761" "2012-11-06" 1155 0
"8829" "2012-11-06" 1200 0
"8853" "2012-11-06" 1205 101
"8939" "2012-11-06" 1210 351
"9007" "2012-11-06" 1215 32
"9062" "2012-11-06" 1220 6
"9128" "2012-11-06" 1225 24
"9200" "2012-11-06" 1230 0
"9254" "2012-11-06" 1235 0
"9316" "2012-11-06" 1240 0
"9378" "2012-11-06" 1245 9
"9454" "2012-11-06" 1250 12
"9486" "2012-11-06" 1255 0
"9550" "2012-11-06" 1300 0
"9608" "2012-11-06" 1305 0
"9681" "2012-11-06" 1310 0
"9734" "2012-11-06" 1315 0
"9788" "2012-11-06" 1320 294
"9833" "2012-11-06" 1325 168
"9937" "2012-11-06" 1330 154
"9965" "2012-11-06" 1335 0
"10057" "2012-11-06" 1340 0
"10101" "2012-11-06" 1345 6
"10173" "2012-11-06" 1350 5
"10229" "2012-11-06" 1355 0
"10282" "2012-11-06" 1400 0
"10349" "2012-11-06" 1405 0
"10422" "2012-11-06" 1410 0
"10473" "2012-11-06" 1415 83
"10518" "2012-11-06" 1420 0
"10572" "2012-11-06" 1425 10
"10653" "2012-11-06" 1430 0
"10721" "2012-11-06" 1435 0
"10788" "2012-11-06" 1440 0
"10821" "2012-11-06" 1445 0
"10866" "2012-11-06" 1450 0
"10944" "2012-11-06" 1455 0
"11025" "2012-11-06" 1500 0
"11100" "2012-11-06" 1505 76
"11162" "2012-11-06" 1510 0
"11193" "2012-11-06" 1515 0
"11261" "2012-11-06" 1520 188
"11315" "2012-11-06" 1525 94
"11359" "2012-11-06" 1530 0
"11436" "2012-11-06" 1535 101
"11526" "2012-11-06" 1540 0
"11586" "2012-11-06" 1545 0
"11631" "2012-11-06" 1550 0
"11684" "2012-11-06" 1555 0
"11738" "2012-11-06" 1600 0
"11805" "2012-11-06" 1605 0
"11867" "2012-11-06" 1610 0
"11921" "2012-11-06" 1615 0
"11997" "2012-11-06" 1620 0
"12067" "2012-11-06" 1625 118
"12090" "2012-11-06" 1630 8
"12163" "2012-11-06" 1635 149
"12219" "2012-11-06" 1640 0
"12286" "2012-11-06" 1645 0
"12368" "2012-11-06" 1650 387
"12408" "2012-11-06" 1655 197
"12502" "2012-11-06" 1700 0
"12533" "2012-11-06" 1705 0
"12587" "2012-11-06" 1710 0
"12656" "2012-11-06" 1715 0
"12723" "2012-11-06" 1720 0
"12791" "2012-11-06" 1725 0
"12850" "2012-11-06" 1730 0
"12905" "2012-11-06" 1735 0
"12959" "2012-11-06" 1740 67
"13008" "2012-11-06" 1745 68
"13080" "2012-11-06" 1750 0
"13135" "2012-11-06" 1755 30
"13177" "2012-11-06" 1800 52
"13297" "2012-11-06" 1805 29
"13342" "2012-11-06" 1810 32
"13419" "2012-11-06" 1815 52
"13450" "2012-11-06" 1820 144
"13518" "2012-11-06" 1825 70
"13573" "2012-11-06" 1830 48
"13640" "2012-11-06" 1835 7
"13711" "2012-11-06" 1840 11
"13783" "2012-11-06" 1845 55
"13846" "2012-11-06" 1850 110
"13904" "2012-11-06" 1855 63
"13931" "2012-11-06" 1900 20
"14017" "2012-11-06" 1905 62
"14071" "2012-11-06" 1910 99
"14111" "2012-11-06" 1915 0
"14206" "2012-11-06" 1920 0
"14274" "2012-11-06" 1925 28
"14319" "2012-11-06" 1930 55
"14390" "2012-11-06" 1935 123
"14442" "2012-11-06" 1940 104
"14474" "2012-11-06" 1945 39
"14528" "2012-11-06" 1950 0
"14592" "2012-11-06" 1955 0
"14663" "2012-11-06" 2000 0
"14717" "2012-11-06" 2005 0
"14810" "2012-11-06" 2010 0
"14884" "2012-11-06" 2015 0
"14938" "2012-11-06" 2020 0
"14989" "2012-11-06" 2025 0
"15060" "2012-11-06" 2030 0
"15087" "2012-11-06" 2035 0
"15183" "2012-11-06" 2040 0
"15250" "2012-11-06" 2045 0
"15301" "2012-11-06" 2050 0
"15346" "2012-11-06" 2055 39
"15387" "2012-11-06" 2100 0
"15472" "2012-11-06" 2105 0
"15554" "2012-11-06" 2110 0
"15604" "2012-11-06" 2115 0
"15648" "2012-11-06" 2120 0
"15729" "2012-11-06" 2125 0
"15786" "2012-11-06" 2130 0
"15855" "2012-11-06" 2135 0
"15905" "2012-11-06" 2140 0
"15950" "2012-11-06" 2145 0
"16019" "2012-11-06" 2150 0
"16059" "2012-11-06" 2155 0
"16164" "2012-11-06" 2200 0
"16214" "2012-11-06" 2205 0
"16266" "2012-11-06" 2210 0
"16320" "2012-11-06" 2215 0
"16376" "2012-11-06" 2220 0
"16416" "2012-11-06" 2225 0
"16529" "2012-11-06" 2230 0
"16570" "2012-11-06" 2235 0
"16646" "2012-11-06" 2240 0
"16708" "2012-11-06" 2245 0
"16775" "2012-11-06" 2250 0
"16814" "2012-11-06" 2255 0
"16881" "2012-11-06" 2300 0
"16934" "2012-11-06" 2305 34
"17016" "2012-11-06" 2310 0
"17079" "2012-11-06" 2315 0
"17125" "2012-11-06" 2320 0
"17167" "2012-11-06" 2325 43
"17224" "2012-11-06" 2330 38
"17268" "2012-11-06" 2335 46
"17360" "2012-11-06" 2340 64
"17414" "2012-11-06" 2345 0
"17448" "2012-11-06" 2350 0
"17514" "2012-11-06" 2355 0
"9" "2012-11-07" 0 0
"103" "2012-11-07" 5 0
"130" "2012-11-07" 10 0
"189" "2012-11-07" 15 0
"267" "2012-11-07" 20 0
"349" "2012-11-07" 25 0
"407" "2012-11-07" 30 0
"461" "2012-11-07" 35 0
"502" "2012-11-07" 40 0
"571" "2012-11-07" 45 0
"654" "2012-11-07" 50 0
"730" "2012-11-07" 55 0
"765" "2012-11-07" 100 0
"809" "2012-11-07" 105 0
"860" "2012-11-07" 110 0
"965" "2012-11-07" 115 0
"1032" "2012-11-07" 120 0
"1093" "2012-11-07" 125 0
"1154" "2012-11-07" 130 0
"1204" "2012-11-07" 135 0
"1231" "2012-11-07" 140 0
"1297" "2012-11-07" 145 0
"1380" "2012-11-07" 150 0
"1454" "2012-11-07" 155 0
"1511" "2012-11-07" 200 0
"1548" "2012-11-07" 205 0
"1602" "2012-11-07" 210 0
"1660" "2012-11-07" 215 0
"1723" "2012-11-07" 220 0
"1829" "2012-11-07" 225 0
"1852" "2012-11-07" 230 0
"1945" "2012-11-07" 235 0
"2008" "2012-11-07" 240 0
"2039" "2012-11-07" 245 0
"2129" "2012-11-07" 250 0
"2143" "2012-11-07" 255 0
"2216" "2012-11-07" 300 0
"2271" "2012-11-07" 305 0
"2340" "2012-11-07" 310 0
"2408" "2012-11-07" 315 0
"2499" "2012-11-07" 320 0
"2510" "2012-11-07" 325 0
"2563" "2012-11-07" 330 0
"2654" "2012-11-07" 335 0
"2710" "2012-11-07" 340 0
"2755" "2012-11-07" 345 0
"2862" "2012-11-07" 350 0
"2926" "2012-11-07" 355 0
"2985" "2012-11-07" 400 0
"3027" "2012-11-07" 405 0
"3096" "2012-11-07" 410 0
"3169" "2012-11-07" 415 0
"3223" "2012-11-07" 420 0
"3258" "2012-11-07" 425 0
"3344" "2012-11-07" 430 0
"3385" "2012-11-07" 435 0
"3477" "2012-11-07" 440 0
"3538" "2012-11-07" 445 0
"3591" "2012-11-07" 450 0
"3646" "2012-11-07" 455 0
"3664" "2012-11-07" 500 0
"3765" "2012-11-07" 505 0
"3839" "2012-11-07" 510 0
"3892" "2012-11-07" 515 0
"3938" "2012-11-07" 520 0
"3991" "2012-11-07" 525 0
"4082" "2012-11-07" 530 0
"4115" "2012-11-07" 535 0
"4204" "2012-11-07" 540 0
"4267" "2012-11-07" 545 0
"4329" "2012-11-07" 550 0
"4374" "2012-11-07" 555 0
"4430" "2012-11-07" 600 0
"4471" "2012-11-07" 605 0
"4560" "2012-11-07" 610 15
"4628" "2012-11-07" 615 44
"4697" "2012-11-07" 620 0
"4757" "2012-11-07" 625 0
"4787" "2012-11-07" 630 120
"4842" "2012-11-07" 635 31
"4936" "2012-11-07" 640 13
"4966" "2012-11-07" 645 44
"5056" "2012-11-07" 650 38
"5112" "2012-11-07" 655 113
"5170" "2012-11-07" 700 72
"5228" "2012-11-07" 705 65
"5296" "2012-11-07" 710 40
"5336" "2012-11-07" 715 0
"5417" "2012-11-07" 720 63
"5490" "2012-11-07" 725 0
"5540" "2012-11-07" 730 0
"5581" "2012-11-07" 735 10
"5666" "2012-11-07" 740 38
"5731" "2012-11-07" 745 102
"5751" "2012-11-07" 750 100
"5828" "2012-11-07" 755 243
"5906" "2012-11-07" 800 186
"5951" "2012-11-07" 805 39
"6022" "2012-11-07" 810 1
"6090" "2012-11-07" 815 393
"6154" "2012-11-07" 820 643
"6219" "2012-11-07" 825 573
"6277" "2012-11-07" 830 403
"6332" "2012-11-07" 835 690
"6394" "2012-11-07" 840 745
"6443" "2012-11-07" 845 698
"6522" "2012-11-07" 850 766
"6580" "2012-11-07" 855 507
"6642" "2012-11-07" 900 28
"6691" "2012-11-07" 905 0
"6732" "2012-11-07" 910 26
"6800" "2012-11-07" 915 144
"6860" "2012-11-07" 920 175
"6914" "2012-11-07" 925 18
"6959" "2012-11-07" 930 0
"7025" "2012-11-07" 935 0
"7104" "2012-11-07" 940 11
"7177" "2012-11-07" 945 44
"7254" "2012-11-07" 950 11
"7284" "2012-11-07" 955 66
"7326" "2012-11-07" 1000 8
"7410" "2012-11-07" 1005 174
"7497" "2012-11-07" 1010 483
"7564" "2012-11-07" 1015 237
"7623" "2012-11-07" 1020 174
"7656" "2012-11-07" 1025 0
"7723" "2012-11-07" 1030 68
"7754" "2012-11-07" 1035 34
"7847" "2012-11-07" 1040 0
"7906" "2012-11-07" 1045 0
"7986" "2012-11-07" 1050 0
"8027" "2012-11-07" 1055 0
"8080" "2012-11-07" 1100 0
"8133" "2012-11-07" 1105 0
"8230" "2012-11-07" 1110 0
"8272" "2012-11-07" 1115 0
"8353" "2012-11-07" 1120 0
"8406" "2012-11-07" 1125 0
"8468" "2012-11-07" 1130 0
"8514" "2012-11-07" 1135 0
"8573" "2012-11-07" 1140 0
"8607" "2012-11-07" 1145 0
"8719" "2012-11-07" 1150 131
"8780" "2012-11-07" 1155 0
"8810" "2012-11-07" 1200 84
"8877" "2012-11-07" 1205 0
"8918" "2012-11-07" 1210 27
"8976" "2012-11-07" 1215 403
"9082" "2012-11-07" 1220 242
"9142" "2012-11-07" 1225 156
"9198" "2012-11-07" 1230 466
"9247" "2012-11-07" 1235 35
